Age,EdLevel,Employment,Gender,YearsOfExperience,Status
25,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,2,
27,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,2,
34,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,5,
36,"Other doctoral degree (Ph.D., Ed.D., etc.)",Employed full-time,Woman,NA,
31,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Woman,3,
31,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Woman,5,
26,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,2,
24,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,"Non-binary, genderqueer, or gender non-conforming",2,
27,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,6,
24,"Bachelor's degree (B.A., B.S., B.Eng., etc.)","Independent contractor, freelancer, or self-employed",Man,5,
32,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,7,
35,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,10,
28,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Woman,6,
35,"Other doctoral degree (Ph.D., Ed.D., etc.)",Employed full-time,Woman,10,
34,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,6,
19,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Student,Man,NA,
36,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)","Independent contractor, freelancer, or self-employed",Man,14,
45,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,13,
29,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,2,
31,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,7,
43,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,20,
30,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,5,
25,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,2,
21,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,NA,
44,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,22,
29,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,8,
25,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,3,
21,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Student,Man,NA,
52,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,20,
25,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,6,
27,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)","Not employed, but looking for work",Woman,NA,
25,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,3,
29,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,9,
29,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,8,
22,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,Less than 1 year,
25,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,1,
29,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,6,
55,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,27,
25,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,2,
30,"Other doctoral degree (Ph.D., Ed.D., etc.)",Employed full-time,Man,4,
37,"Bachelor's degree (B.A., B.S., B.Eng., etc.)","Not employed, but looking for work",Woman,NA,
26,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Woman,3,
25,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Woman,4,
35,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,13,
39,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,14,
52,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)","Independent contractor, freelancer, or self-employed",Man,26,
32,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Woman,5,
31,"Other doctoral degree (Ph.D., Ed.D., etc.)",Employed full-time,Man,10,
52,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,27,
40,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,20,
32,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,7,
24,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,2,
28,"Other doctoral degree (Ph.D., Ed.D., etc.)",Employed full-time,Man,1,
30,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,6,
32,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Woman,2,
32,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,5,
19,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Student,Man,NA,
41,"Other doctoral degree (Ph.D., Ed.D., etc.)",Employed full-time,Man,12,
24,"Bachelor's degree (B.A., B.S., B.Eng., etc.)","Not employed, but looking for work",Woman,NA,
26,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,12,
24,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,Less than 1 year,
26,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Woman,NA,
30,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,8,
37,"Other doctoral degree (Ph.D., Ed.D., etc.)","Independent contractor, freelancer, or self-employed",Man,1,
25,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,NA,
35,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,13,
22,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,Less than 1 year,
35,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,7,
56,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,5,
44,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Woman,18,
30,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,Less than 1 year,
24,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Student,Woman,NA,
22,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Student,Man,NA,
24,"Bachelor's degree (B.A., B.S., B.Eng., etc.)","Not employed, but looking for work",Man,NA,
33,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,1,
32,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,9,
24,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,3,
34,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,9,
46,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,13,
22,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Student,Man,NA,
31,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,8,
30,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,6,
27,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,5,
24,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,3,
31,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,15,
31,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,6,
24,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,4,
27,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,3,
39,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,20,
34,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,17,
28,"Bachelor's degree (B.A., B.S., B.Eng., etc.)","Not employed, but looking for work",Man,NA,
28,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,6,
23,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Student,Man,NA,
23,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Woman,2,
37,"Other doctoral degree (Ph.D., Ed.D., etc.)",Employed full-time,Man,10,
40,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,20,
34,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)","Independent contractor, freelancer, or self-employed",Man,4,
33,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,7,
26,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Student,Man,NA,
38,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,14,
23,"Bachelor's degree (B.A., B.S., B.Eng., etc.)","Independent contractor, freelancer, or self-employed",Man,3,
26,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,Less than 1 year,
31,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,12,
34,"Other doctoral degree (Ph.D., Ed.D., etc.)",Employed full-time,"Non-binary, genderqueer, or gender non-conforming",8,
35,"Other doctoral degree (Ph.D., Ed.D., etc.)",Employed full-time,Man,10,
25,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Student,Woman,NA,
27,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,7,
26,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,3,
33,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,16,
23,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,Less than 1 year,
40,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,10,
27,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,15,
32,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,7,
38,"Bachelor's degree (B.A., B.S., B.Eng., etc.)","Independent contractor, freelancer, or self-employed",Man,10,
34,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,12,
46,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,20,
22,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,1,
28,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,4,
30,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,6,
29,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,8,
38,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)","Independent contractor, freelancer, or self-employed",Man,9,
40,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)","Independent contractor, freelancer, or self-employed",Man,11,
35,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,2,
34,"Other doctoral degree (Ph.D., Ed.D., etc.)",Employed full-time,Man,9,
48,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,25,
33,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Woman,2,
28,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,2,
33,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,10,
24,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Woman,3,
53,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,30,
29,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,8,
37,"Bachelor's degree (B.A., B.S., B.Eng., etc.)","Independent contractor, freelancer, or self-employed",Man,17,
23,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Student,Man,NA,
31,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,5,
30,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,4,
31,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)","Independent contractor, freelancer, or self-employed",Man,9,
37,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,14,
41,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,17,
38,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,14,
38,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,12,
24,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,2,
25,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,4,
37,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,14,
43,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,20,
22,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,2,
43,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,"Non-binary, genderqueer, or gender non-conforming",NA,
35,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,13,
39,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,3,
34,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,13,
32,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,8,
28,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,8,
24,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,4,
24,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,1,
23,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,3,
23,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Woman,2,
35,"Bachelor's degree (B.A., B.S., B.Eng., etc.)","Not employed, but looking for work",Man,NA,
26,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,4,
26,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,6,
28,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,4,
41,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,18,
26,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,2,
27,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,6,
42,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,15,
34,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,13,
56,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,31,
50,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,27,
27,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,3,
30,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,7,
35,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,13,
34,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,6,
22,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Student,Man,NA,
46,"Other doctoral degree (Ph.D., Ed.D., etc.)",Employed full-time,Man,21,
26,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Woman,3,
49,"Other doctoral degree (Ph.D., Ed.D., etc.)","Independent contractor, freelancer, or self-employed",Woman,24,
34,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,"Non-binary, genderqueer, or gender non-conforming",8,
29,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,6,
27,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Student,Woman,NA,
29,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,10,
40,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,13,
23,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,4,
27,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,5,
51,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,23,
21,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Student,Man,NA,
28,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,4,
26,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,1,
28,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,6,
38,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,8,
26,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Woman,2,
40,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,5,
26,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,4,
34,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,10,
29,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Woman,3,
56,"Bachelor's degree (B.A., B.S., B.Eng., etc.)","Independent contractor, freelancer, or self-employed",Man,36,
42,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Woman,21,
29,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,"Non-binary, genderqueer, or gender non-conforming",9,
39,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,12,
30,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,3,
31,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Woman,15,
33,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,8,
25,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,1,
30,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,8,
29,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)","Independent contractor, freelancer, or self-employed",Man,4,
41,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,20,
37,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,13,
44,"Other doctoral degree (Ph.D., Ed.D., etc.)",Employed full-time,Man,20,
31,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,7,
35,"Other doctoral degree (Ph.D., Ed.D., etc.)",Employed full-time,Man,2,
35,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,10,
33,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,9,
26,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,3,
39,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,15,
30,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,10,
28,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,3,
34,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)","Independent contractor, freelancer, or self-employed",Man,8,
25,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,1,
25,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,2,
40,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,7,
30,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,10,
27,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Woman,3,
31,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,7,
27,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,8,
26,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,1,
30,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,10,
34,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,8,
41,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,23,
37,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,13,
27,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,5,
30,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Woman,7,
33,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Woman,10,
24,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Student,Man,NA,
28,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,Less than 1 year,
61,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)","Independent contractor, freelancer, or self-employed",Woman,NA,
43,"Other doctoral degree (Ph.D., Ed.D., etc.)",Employed full-time,Woman,7,
30,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,8,
35,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Woman,12,
20,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Student,Man,NA,
32,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,10,
27,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Woman,5,
21,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Student,Man,NA,
27,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,Man,3,
40,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)","Independent contractor, freelancer, or self-employed",Man,18,
23,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Man,5,
